ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0051051,negative regulation of transport,371,0.2655583488444958,1.2758389215866204,0.023145269102163562,0.17178867462434919,0.1491017738348292,2912,"tags=28%, list=21%, signal=23%",17773/12491/22228/11981/19016/16181/71111/15107/13650/269951/75387/229521/27359/11747/56216/66894/226791/16543/22248/98496/13867/13844/74244/241639/73205/109731/211323/21825/235406/12306/268860/233489/53416/110877/16324/16854/56715/19261/12772/24088/17918/15205/19735/83814/11539/268445/17869/56807/15183/20788/217303/384783/65114/228071/22038/58185/64095/11622/56695/52055/16952/11600/21926/14118/218460/22166/11735/114774/217344/57442/12523/14609/20684/18128/17841/20239/12043/108058/73389/13385/53378/26921/65106/59090/13614/109934/105855/109254/16859/20390/20375/54609/19219/216190/53322/11640/13837/78771/17762/11813/14062/16149/68423/54393
GO:0051657,maintenance of organelle location,11,-0.6389894155738354,-1.664148272590481,0.023283318646762544,0.17237357659734256,0.14960943199031296,726,"tags=73%, list=5%, signal=69%",70573/93759/11937/76123/71435/78610/227695/28015
GO:0006469,negative regulation of protein kinase activity,163,-0.27539271799131065,-1.333296292121632,0.023276010395362975,0.17237357659734256,0.14960943199031296,1880,"tags=23%, list=14%, signal=20%",16413/26365/24056/70769/230126/24066/75296/14869/18148/19263/18810/19720/12156/12389/56468/18519/20597/19271/11450/68606/69754/14154/21754/64144/18569/19281/14870/100037258/97998/225884/110893/15357/13197/110532/19211/69847/11651/12367
GO:1902307,positive regulation of sodium ion transmembrane transport,17,-0.5296894845937398,-1.557447043381237,0.02343045920570246,0.1732424931613502,0.15036359696242949,3451,"tags=53%, list=25%, signal=40%",56188/13405/56398/11840/20266/18795/11933/11931/76560
GO:0010951,negative regulation of endopeptidase activity,108,-0.2999948219778234,-1.3891416803298506,0.023611382438756497,0.17415427086324908,0.1511549627087072,1901,"tags=31%, list=14%, signal=27%",20111/20700/74996/23950/11798/15160/59083/217847/68581/68845/20714/234069/20717/268591/17395/14433/380780/12401/17002/20317/22339/22370/12258/16600/20703/68054/20702/11826/16625/13205/30948/11651/53614
GO:0007051,spindle organization,184,0.30190728799475053,1.3512015235204615,0.02361363115846426,0.17415427086324908,0.1511549627087072,3289,"tags=34%, list=24%, signal=26%",14677/100732/76478/268697/57752/332110/107995/233406/229841/235587/66977/74237/100502766/72119/20877/18140/70430/105988/209737/16765/74470/18226/218977/51944/15183/54141/50883/11799/18817/72776/26934/212514/225523/16571/52023/68942/13191/12442/66140/72948/18005/71819/225745/56742/22680/20878/232933/51810/71909/17865/16581/66442/70799/233064/75786/192176/234094/16551/67052/110854/12795/67141/101706
GO:0030193,regulation of blood coagulation,65,-0.3559405858263008,-1.4703738781252589,0.023801306710529678,0.17487348958153057,0.15177919935821554,2805,"tags=46%, list=20%, signal=37%",27973/21824/20720/18816/19128/56745/18590/11818/26365/16923/71753/19123/12389/72736/14061/22370/18815/12258/20202/14161/20443/58992/99571/21390/11905/110135/14068/56373/16644/385643
GO:1900046,regulation of hemostasis,65,-0.3559405858263008,-1.4703738781252589,0.023801306710529678,0.17487348958153057,0.15177919935821554,2805,"tags=46%, list=20%, signal=37%",27973/21824/20720/18816/19128/56745/18590/11818/26365/16923/71753/19123/12389/72736/14061/22370/18815/12258/20202/14161/20443/58992/99571/21390/11905/110135/14068/56373/16644/385643
GO:0071356,cellular response to tumor necrosis factor,161,0.30501912426448463,1.3447089355732977,0.023784992777901588,0.17487348958153057,0.15177919935821554,2699,"tags=32%, list=19%, signal=26%",16691/20296/54722/16668/65098/18671/98496/55932/13051/50706/11886/12842/58994/14555/78688/110829/12193/245527/107765/20698/239337/84094/13078/15205/15586/16365/20312/114249/14281/12192/74186/15587/16151/18024/20304/22059/20963/12737/21926/22029/56320/17951/22031/211550/230738/13614/16792/13038/11770/279028/12654/383619
GO:1905145,cellular response to acetylcholine,30,-0.43488414857221264,-1.4880524631425829,0.023944696907736804,0.17570515927631836,0.15250103638855933,1397,"tags=27%, list=10%, signal=24%",18795/20866/14672/16438/12929/11444/109305/11438
GO:0042939,tripeptide transport,10,0.6577579736526693,1.603965838275232,0.024249526587787007,0.17771787810369344,0.15424794984515716,2464,"tags=60%, list=18%, signal=49%",114644/56615/27416/14609/239273/319653
GO:0071715,icosanoid transport,41,0.43830203474617274,1.5174376602825226,0.024363182835332356,0.17832624014943269,0.15477596986947983,2380,"tags=34%, list=17%, signal=28%",13117/666168/100040843/53357/76408/20517/67452/216974/16952/20963/224814/27421/239273/13614
GO:0032793,positive regulation of CREB transcription factor activity,10,-0.6525652988345625,-1.6364463055866425,0.02444246581501566,0.17868179469544737,0.15508456887125777,80,"tags=30%, list=1%, signal=30%",432530/227541/77596
GO:0007040,lysosome organization,97,0.3502904681203377,1.4295672637301833,0.02462790617342223,0.17958619802398992,0.15586953412489096,1977,"tags=24%, list=14%, signal=20%",15211/433375/72739/192232/114128/15212/231855/11432/19063/20615/74008/226421/72392/16783/76524/16889/67166/622976/65114/216742/68942/228545/270160
GO:0080171,lytic vacuole organization,97,0.3502904681203377,1.4295672637301833,0.02462790617342223,0.17958619802398992,0.15586953412489096,1977,"tags=24%, list=14%, signal=20%",15211/433375/72739/192232/114128/15212/231855/11432/19063/20615/74008/226421/72392/16783/76524/16889/67166/622976/65114/216742/68942/228545/270160
GO:0045621,positive regulation of lymphocyte differentiation,120,0.3304494321167297,1.3864980313068949,0.024680512084298487,0.17974455546750048,0.15600697843417974,3061,"tags=37%, list=22%, signal=29%",22361/20850/12479/16169/252838/11501/20677/12772/17242/14727/74131/16190/20586/216799/83797/16952/20963/14204/20851/14728/14998/17221/16186/74734/26362/80859/243910/13655/12394/18762/16331/105855/16859/12775/20375/14960/19090/20587/16197/63953/16149/19264/11776/12522
GO:0002833,positive regulation of response to biotic stimulus,364,0.2667576672335323,1.2797377348537193,0.02473321450698029,0.1799032190201479,0.1561446884269624,2720,"tags=28%, list=20%, signal=23%",12491/384059/68585/379043/53791/17381/20850/54722/23960/56174/226791/19063/22418/12894/83433/55932/56644/11501/73242/12368/246727/246730/226421/57783/71956/20877/58203/21897/83490/80861/52118/100952/16783/24088/26904/14469/16365/623121/236312/319236/66873/100040462/245945/21929/332579/16643/217303/20480/15950/14825/71268/69368/13874/381308/67664/434341/170744/22038/58185/216799/72512/56619/20963/76681/66166/73914/217069/21926/17079/20779/20851/57319/72341/15951/108089/234311/12475/15510/60533/52440/80859/22031/108960/12363/17087/211550/20128/56496/65221/279572/16859/21899/76438/20375/100033459/19090/216190/22177/17084/383619/231798/226691
GO:0033673,negative regulation of kinase activity,175,-0.26961566834997064,-1.3138639003064094,0.024774448097805282,0.17997816913998618,0.15620974042088145,1880,"tags=23%, list=14%, signal=20%",16413/26365/24056/70769/230126/24066/75296/14869/18148/19263/18810/19720/12156/12389/56468/18519/20597/19271/11450/68606/69754/14154/21754/64144/18569/19281/14870/100037258/319801/97998/225884/110893/15357/231103/13197/110532/19211/69847/11651/12367
GO:0034243,regulation of transcription elongation by RNA polymerase II,73,-0.3327689475829143,-1.4154788914684706,0.02500028400712907,0.18139233495945642,0.15743714748156618,4080,"tags=42%, list=29%, signal=30%",75613/66266/66505/234959/433702/20933/70625/20922/107951/58230/12454/19014/57314/319955/67224/20924/74427/20926/16825/192231/11545/69562/20423/52609/381379/12455/26896/12387/72515/12005/27632
GO:0002440,production of molecular mediator of immune response,227,0.28807619844723564,1.3214344746368178,0.025163562610369103,0.18234965234089393,0.15826803880782717,3004,"tags=30%, list=22%, signal=24%",12491/68585/16453/68667/74552/14102/22418/13844/12520/16855/56632/56644/100689/108138/235587/56708/14284/56715/12772/24088/18124/53314/66873/56722/21423/21929/14727/332579/77782/14027/74131/16190/15216/58185/216799/13870/20963/11600/73914/21926/21939/14118/14728/12010/108723/15510/26362/80859/56045/21809/12363/18173/18106/18762/64297/98365/16792/12483/71890/19090/67116/78412/16197/16149/19264/50723/21808
GO:0036297,interstrand cross-link repair,34,0.4765485453661053,1.5842994733740132,0.025303598086189625,0.18308687153932476,0.1589078987428985,1707,"tags=29%, list=12%, signal=26%",74335/55947/19361/66634/19364/19362/234258/73172/381306/13870
GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,25,0.510607445899781,1.5633532938420296,0.02532822333547971,0.18308687153932476,0.1589078987428985,2568,"tags=44%, list=18%, signal=36%",105352/224860/208650/16854/14727/217303/15170/14728/114774/16792/12483
GO:0006721,terpenoid metabolic process,70,0.3834867968282457,1.4683431669818783,0.025421075454369804,0.18353007204587826,0.15929256893047708,1598,"tags=20%, list=11%, signal=18%",11671/67442/11668/15360/208715/19683/28200/16890/234673/234671/13078/16889/13110/241452
GO:0007229,integrin-mediated signaling pathway,90,0.3542314536220823,1.4261005165258231,0.02560603128745968,0.18463630243088958,0.16025270738567995,4283,"tags=51%, list=31%, signal=36%",12825/241639/21857/12512/110829/16411/242594/218952/56193/241226/225341/16772/20963/20779/18186/100038882/223272/192897/14219/213119/27027/22177/23880/18073/11490/16414/18552/56419/53618/16419/192176/22324/16777/16401/108101/16797/57257/22793/21682/16408/16950/19262/14127/19229/12927/14389
GO:1905144,response to acetylcholine,33,-0.4286158919028651,-1.502777756617188,0.02576155081035143,0.18552780218494427,0.1610264731475588,1397,"tags=24%, list=10%, signal=22%",18795/20866/14672/16438/12929/11444/109305/11438
GO:0034620,cellular response to unfolded protein,84,-0.3304771876797748,-1.4326974256944984,0.025918023123779048,0.1864239512450807,0.16180427421493965,3257,"tags=40%, list=23%, signal=31%",27368/231571/80888/216440/12913/80280/226418/66967/229317/67819/16145/56424/11911/80517/19106/77006/71853/66753/17341/56334/22433/226641/56199/28146/78943/108687/22393/23802/67490/100037258/18708/192193/50527/116891
GO:0006383,transcription by RNA polymerase III,53,-0.36494076154312705,-1.4331050892701258,0.026010489904892974,0.18685807500811386,0.16218106635955357,4360,"tags=47%, list=31%, signal=32%",98488/218333/269252/67065/81898/72308/70408/74370/544971/15376/26939/78929/319955/12909/22385/20481/20018/18432/93762/67371/20016/57432/56200/67486/16323
GO:0072522,purine-containing compound biosynthetic process,225,-0.24518207600544947,-1.235463629016033,0.026065553844236977,0.1870227593336806,0.162324002004866,1796,"tags=20%, list=13%, signal=17%",214917/11951/68352/14917/109674/18950/11545/432530/104110/22333/19139/23971/328099/68375/23918/70789/67130/70025/11534/13806/74023/20425/11565/54369/14381/235339/74450/218756/433256/17720/78830/50790/229363/68263/107766/67054/231327/60525/170439/107476/11639/228026/100705/104112
GO:0000281,mitotic cytokinesis,86,0.3708556598379546,1.484030422445224,0.026198659880683362,0.18774630769174444,0.16295199650961728,2220,"tags=28%, list=16%, signal=24%",22248/78267/20336/13852/19348/235406/80986/108907/404710/20877/68743/16765/18226/11799/77579/18817/26934/16571/68942/216846/11735/240641/74107/71819
GO:0009595,detection of biotic stimulus,32,0.4769576667100252,1.5552973303280955,0.02626703470409925,0.187757262050442,0.1629615042045605,2546,"tags=38%, list=18%, signal=31%",83433/56644/319757/21897/24088/269855/216799/17951/18479/12363/17087/21899
GO:0002279,mast cell activation involved in immune response,41,0.4351657262580394,1.506579502581034,0.0263292534513079,0.187757262050442,0.1629615042045605,4758,"tags=61%, list=34%, signal=40%",56632/380732/56715/18124/217303/16190/28040/20963/15170/14728/12523/20911/56743/22631/16797/12229/15227/70450/15368/14127/19354/14389/19419/18806/14191
GO:0001909,leukocyte mediated cytotoxicity,113,0.3396186605811762,1.4107247963214924,0.026316467908868643,0.187757262050442,0.1629615042045605,2962,"tags=31%, list=21%, signal=25%",19368/379043/20850/20296/56792/12479/13051/20723/15452/14990/52118/16783/26904/14129/67166/16643/14825/15216/20851/15170/12010/12480/20911/18477/15024/105855/16859/20375/243864/22177/14131/16197/14964/22324/19264
GO:0021700,developmental maturation,279,-0.23727207477532525,-1.2273484444829745,0.0262798908428751,0.187757262050442,0.1629615042045605,1750,"tags=19%, list=13%, signal=17%",12400/13039/269116/230126/20112/106757/223770/17257/16969/17341/12156/56407/235611/18795/16500/22433/18032/15251/17002/13609/234549/18605/442801/213827/13819/22339/14381/16000/12387/194908/224650/68404/12323/12606/16598/19015/71132/227377/14042/19211/56739/433864/624219/16542/80752/28114/102247/11651/235379/66290/16147/53614
GO:0050818,regulation of coagulation,70,-0.338749444897358,-1.432000064216934,0.026505322618524306,0.18878148386437324,0.1638504643737417,2805,"tags=43%, list=20%, signal=34%",27973/21824/20720/18816/19128/56745/18590/11818/26365/16923/71753/19123/12389/72736/14061/22370/18815/12258/20202/14161/20443/58992/99571/21390/11905/110135/14068/56373/16644/385643
GO:0022612,gland morphogenesis,122,0.32485162248058663,1.3699112081749634,0.026544945127555543,0.188832561977073,0.1638947969656563,3004,"tags=33%, list=22%, signal=26%",68585/72043/20850/20296/13836/21923/22418/64058/17390/110829/319757/240725/18612/18792/16889/22417/21929/17242/12305/17345/225341/16772/21926/20779/18186/21817/18128/12043/18591/21802/21809/11835/72154/18028/12505/15375/18208/20348/207920/21808
GO:0000271,polysaccharide biosynthetic process,55,-0.3773705003413243,-1.4913485253076526,0.026618527331241117,0.18912479919473998,0.1641484405054879,1006,"tags=20%, list=7%, signal=19%",15531/18605/11652/16000/232493/105651/14042/216558/11651/103988/244416
GO:0010812,negative regulation of cell-substrate adhesion,51,0.41187029187330804,1.4819017821865434,0.026777549058781366,0.1894667614537324,0.16444524225631243,974,"tags=22%, list=7%, signal=20%",16852/17381/13640/18787/16449/50706/12842/105352/21825/18606/208177
GO:0033077,T cell differentiation in thymus,91,0.3503344250982052,1.407530896104235,0.02679689717759439,0.1894667614537324,0.16444524225631243,3011,"tags=35%, list=22%, signal=28%",22361/20850/14102/12479/252838/11501/108138/12193/22417/21423/12192/12571/22059/269023/20851/12010/14998/12502/108723/12501/16186/12043/15223/243910/13655/12775/94176/19090/16197/16149/19264/12144
GO:0030326,embryonic limb morphogenesis,92,-0.30072344227125297,-1.3334880419142643,0.026774092435488537,0.1894667614537324,0.16444524225631243,2008,"tags=17%, list=14%, signal=15%",17128/233812/192119/20423/320790/106042/230857/269878/70300/12387/110350/433759/18109/231470/16147/53614
GO:0035113,embryonic appendage morphogenesis,92,-0.30072344227125297,-1.3334880419142643,0.026774092435488537,0.1894667614537324,0.16444524225631243,2008,"tags=17%, list=14%, signal=15%",17128/233812/192119/20423/320790/106042/230857/269878/70300/12387/110350/433759/18109/231470/16147/53614
GO:0006734,NADH metabolic process,34,-0.4266306450514855,-1.5124720838489922,0.02704447012047034,0.19098515974637975,0.16576311655341938,1191,"tags=24%, list=9%, signal=22%",14433/333433/13806/18642/68837/17436/230163/14751
GO:0014902,myotube differentiation,111,0.34155218381138575,1.407070653441452,0.027230040485243707,0.19206255222258561,0.16669822551604377,2541,"tags=27%, list=18%, signal=22%",13009/53321/23886/15945/75805/13549/14775/12520/12833/23794/319757/12334/19221/234839/17869/232685/74777/16190/18807/259300/13400/17329/235130/18128/12043/12508/231633/666794/15184/94176
GO:0090494,dopamine uptake,10,0.6538674293544751,1.5944786098468995,0.027263561744300495,0.19206618134392806,0.16670137536530363,1425,"tags=50%, list=10%, signal=45%",58994/332110/110877/20517/20519
GO:0006591,ornithine metabolic process,10,-0.6468252652032931,-1.6220519501916963,0.02739520497779731,0.19276021495260284,0.16730375292238464,3632,"tags=70%, list=26%, signal=52%",54375/18263/242669/18245/11846/15378/109900
